vehicle_type,engine_capacity_cc,oil_filter_change_date,current_date,oil_filter_age_days,km_after_change,road_type,load_type,avg_oil_temperature,oil_viscosity_index,engine_rpm_avg,idling_percentage,ambient_temperature,fuel_type,driving_style,oil_pressure,oil_level_pct,coolant_temp,oil_filter_condition
Sedan,2120,2024-03-29,2024-10-14,199,2158,highway,light,103.93118011678578,37.12264341089997,3599,16,25.973790882375443,Diesel,aggressive,2.0839085133115,34,84.18236884083264,Red
LCV,3080,2024-01-11,2024-11-11,305,25571,mixed,heavy,96.89807821636461,42.07692591072378,2409,10,35.16330245150948,Petrol,normal,2.7225215967613385,50,87.5187452720573,Dark-Orange
Bus,4158,2024-02-12,2024-09-13,214,26390,mixed,medium,97.24255747205223,78.54030485705488,2154,40,20.00596571482167,Petrol,normal,2.588591257271401,43,86.01030051312955,Orange
LCV,3268,2023-07-29,2024-01-28,183,34925,mixed,light,108.7340181295229,65.38066138114692,2813,31,35.54090011679959,Petrol,normal,3.2859673940076157,76,92.93118917575367,Orange
SUV,1651,2023-12-14,2024-05-02,140,7380,offroad,light,108.64733436697945,68.48083291766359,2731,12,23.036667281787025,Diesel,aggressive,3.987084001511748,66,93.97151826911704,Orange
SUV,2103,2024-02-03,2024-09-07,217,6392,highway,medium,92.82052912091821,36.08881041955123,2040,20,21.29634502769322,Petrol,normal,5.0568714010237255,64,105.13670436945847,Orange
Truck,6507,2024-01-09,2024-03-20,71,11297,highway,light,99.59840476681039,41.786415522215904,2399,23,32.18206739440778,CNG,normal,6.238185399912988,85,109.4920905791628,Light-Green
Bus,3780,2023-08-28,2024-03-25,210,38758,offroad,heavy,119.92347873246358,87.99372618890428,3884,30,29.683761777469133,Petrol,aggressive,4.175840411172889,54,100.72517200572636,Red
SUV,2497,2023-05-26,2024-02-13,263,40097,offroad,medium,104.05752169212631,89.30171282060952,1990,34,34.04521636608477,Diesel,normal,4.835089377837069,28,102.8487274326746,Red
LCV,2446,2024-04-10,2024-07-27,108,11231,offroad,medium,100.8890985183047,63.97365328059536,3203,8,16.378287769759012,Diesel,aggressive,4.443987371857418,78,75.56984733304606,Orange
Sedan,2103,2023-12-26,2024-08-01,219,10608,highway,heavy,120.30416814186772,55.23047683780826,1584,28,34.93526434238261,Diesel,calm,4.569011650311857,26,91.92704729107047,Red
Bus,4918,2024-06-05,2024-07-21,46,6610,city,light,79.64449272139953,45.833360302158425,2196,33,15.278608428253804,Diesel,calm,4.825784090084268,35,109.58542183124952,Yellow
LCV,3421,2024-02-09,2024-03-16,36,1925,city,heavy,99.77719166023442,39.59905063204819,2292,13,34.247284455509515,Petrol,calm,4.7242539285547425,28,93.65253709866393,Yellow
Bus,4344,2023-08-09,2024-08-12,369,18627,highway,medium,92.65588220928288,92.76150619262873,2786,12,32.687217532845395,CNG,aggressive,3.112175501387164,74,86.00762838637593,Red
Sedan,1707,2024-04-08,2024-05-21,43,2457,offroad,heavy,118.77767746024165,43.2052566286106,3302,23,34.385093239225995,Petrol,aggressive,5.310908797670297,50,93.44850682405243,Yellow
LCV,3306,2024-01-07,2024-10-03,270,48291,city,medium,88.53933870888122,88.72813120325377,1930,28,31.390686634840527,Diesel,calm,1.9502367168291854,80,108.40585443793103,Dark-Orange
SUV,1234,2024-09-26,2024-10-03,7,418,city,light,85.02707300335149,79.88403532708753,3350,32,36.05431915870549,Diesel,aggressive,1.4533529655855524,88,95.34474197280649,Light-Green
SUV,1834,2023-11-05,2024-02-17,104,20292,highway,heavy,114.65593734648913,75.02081986239594,2435,32,36.89875132294624,Diesel,normal,5.655574633274269,27,92.80306892366919,Dark-Orange
SUV,2128,2024-09-22,2024-10-20,28,1925,highway,light,79.91591894023726,64.74890527659008,3210,38,30.516685273420904,Petrol,aggressive,5.523787799955982,53,80.84370339673333,Light-Green
Sedan,1750,2023-11-06,2024-12-04,394,71306,offroad,medium,84.35875210131513,70.36561722999288,2657,36,28.655933330382823,Diesel,aggressive,2.980681425369643,83,105.0775923940615,Red
Sedan,1953,2023-02-08,2024-03-09,395,11673,city,light,75.08989771113788,90.10823063854124,2525,20,16.379445896692108,CNG,aggressive,3.001870729821824,39,81.26363268189581,Red
SUV,2332,2024-01-24,2024-12-24,335,30042,offroad,light,94.45769977027848,70.00751738322207,2744,37,35.19977150155775,Diesel,aggressive,1.2896968199789067,48,112.96596932047143,Red
LCV,2141,2024-04-06,2024-08-28,144,22603,offroad,medium,94.67530974958564,50.41165634592228,3122,20,28.917800717414977,Petrol,aggressive,4.254300142416489,83,109.9225490692367,Orange
Sedan,2319,2024-04-02,2024-04-05,3,561,city,light,97.25796438295461,78.54225644025134,1819,26,15.043861216067333,CNG,normal,4.615171175967988,59,78.63821567730459,Green
Truck,4951,2024-06-16,2024-07-16,30,5843,highway,heavy,92.30627738993667,58.91397624507012,2417,28,28.75374085632446,Diesel,calm,5.113446693621302,94,79.68033368931806,Light-Green
LCV,2153,2024-09-18,2024-10-19,31,2872,highway,light,114.04239922041805,57.5066869635194,2468,25,28.582735569467218,Diesel,normal,2.28486174651072,45,79.76391462458517,Light-Green
Truck,3892,2023-12-11,2024-03-04,84,8015,offroad,medium,95.2434280949725,61.63419538424566,3448,21,40.57446556983446,Petrol,aggressive,1.4973148842668869,58,110.89231391025851,Yellow
SUV,1640,2024-04-20,2024-06-05,46,6675,offroad,medium,101.30308612182975,99.3473634285535,1531,30,40.63803913866009,CNG,calm,4.057745688516135,90,88.36527447651667,Light-Green
Sedan,1448,2022-11-29,2024-01-02,399,78478,highway,light,108.39573315163898,35.882759695967025,3000,21,42.522857445347405,Diesel,normal,1.412429493813969,28,88.381130740208,Red
Sedan,1388,2024-05-14,2024-06-04,21,3969,city,light,103.75898905362993,57.649908175534364,1860,29,35.49638750255048,CNG,normal,1.9504396650693405,47,109.54046524575975,Green
LCV,3809,2023-04-23,2024-03-02,314,40080,highway,heavy,100.536404561734,49.584319120728,2081,31,20.9837341999976,Diesel,normal,5.865588839237308,87,93.66104420347574,Red
Truck,3159,2023-07-27,2024-07-26,365,28554,mixed,medium,86.25615465338039,48.930497933828164,2553,25,32.91349058278357,CNG,aggressive,1.1611690329514908,55,77.05069305973414,Red
LCV,3084,2023-08-31,2024-06-25,299,59777,highway,light,88.77724347629619,85.38660484707478,2614,19,32.27076325859988,Petrol,aggressive,6.404655496669179,69,87.41816220978059,Dark-Orange
Sedan,1560,2023-11-09,2024-04-19,162,26435,offroad,heavy,119.63128033583173,69.41762236048129,2885,36,31.2637380456298,Petrol,aggressive,1.9655622221335791,24,80.485241770614,Dark-Orange
Sedan,1240,2024-09-16,2024-09-16,0,0,highway,light,89.23533998876935,90.77519687005294,2621,6,19.43136056958344,Diesel,aggressive,4.8758298795277835,38,102.10282745869623,Light-Green
Truck,5989,2023-02-17,2024-02-12,360,68027,mixed,heavy,91.9262970689663,41.025272021179205,2694,36,34.47540796934442,Petrol,normal,1.9581146902554187,91,108.56306603009327,Red
Hatchback,1657,2024-08-22,2024-11-19,89,7288,offroad,light,82.08301121513966,70.09843548694326,3662,7,20.46245268040642,Petrol,aggressive,2.750193015230523,98,82.73133376529542,Yellow
Truck,3852,2024-02-18,2024-08-05,169,25622,highway,medium,106.89733320380351,87.51632637998168,2186,26,28.398898022933814,Diesel,calm,2.458668423095819,51,99.26116267124428,Yellow
Hatchback,1725,2024-02-24,2024-02-24,0,0,mixed,heavy,115.89013985029143,56.509880234198135,2059,29,18.04285678911365,Diesel,calm,3.637190877184383,93,104.65553875114286,Light-Green
Sedan,2124,2024-02-09,2024-02-26,17,1122,offroad,medium,95.84259971758918,41.26331464379248,1576,40,43.25502430605683,Petrol,calm,6.379228375942079,63,101.92751629961226,Light-Green
LCV,3442,2023-02-14,2024-01-14,334,13810,mixed,light,86.58831028039951,98.20788944735301,1919,40,36.66114313727027,Petrol,calm,5.014857031186595,53,101.09493272176974,Red
SUV,1301,2023-10-12,2024-07-19,281,47649,highway,light,92.91170300026212,76.34141582069074,2114,35,20.990244022828392,Diesel,calm,1.1415463100242715,41,97.33667306760998,Red
SUV,2169,2023-07-22,2024-02-10,203,20194,offroad,light,92.27365434412486,56.70116309715894,2882,33,16.338507740936272,CNG,aggressive,3.4185723256902305,53,82.91847980989334,Dark-Orange
Hatchback,2355,2022-12-16,2024-01-05,385,54796,city,light,103.28630550914045,58.97906570098837,2265,40,16.829512381731828,CNG,normal,3.129083532849168,86,89.65212262270578,Red
Truck,6889,2024-02-08,2024-10-08,243,16228,mixed,heavy,105.1608717033299,70.00397836735428,3770,14,18.608456242663,Petrol,aggressive,5.164538156015563,42,109.88879978041744,Dark-Orange
Sedan,1594,2023-07-30,2024-03-02,216,5376,mixed,light,104.19378415366015,48.05204519914436,2432,9,17.61082322629522,CNG,calm,4.060003121833894,90,86.41443818794076,Orange
Hatchback,2264,2024-08-22,2024-08-28,6,956,mixed,light,80.18699094527057,71.15538932969716,2276,11,42.747845002778206,Diesel,calm,4.094760677125274,32,111.17584973849047,Light-Green
Hatchback,2041,2023-06-13,2024-05-13,335,34257,mixed,light,89.10408854510518,73.27711420212589,2622,7,26.873782326930957,Petrol,normal,5.834266974204908,50,76.7251841433439,Red
LCV,3885,2024-05-02,2024-05-12,10,741,offroad,medium,111.88673768452237,98.07476498799772,2266,13,24.014413425524403,Diesel,normal,5.0904800291143975,61,84.42969933530672,Light-Green
LCV,3238,2024-07-30,2024-11-03,96,9016,mixed,heavy,118.5617878932425,66.06887918266898,2825,9,24.333692798667265,Diesel,aggressive,3.7873740138010548,37,107.56093720785277,Orange
Truck,3237,2023-11-26,2024-03-07,102,17240,highway,light,114.17742687913945,49.178424893205126,2343,34,30.153791248114914,Diesel,calm,4.494753949917142,35,98.84110261551821,Orange
Sedan,1962,2024-01-05,2024-08-20,228,9972,mixed,heavy,100.42525283744854,48.10619490166961,1985,23,15.823514696933106,CNG,normal,1.273080735623767,93,104.43724060314318,Dark-Orange
Sedan,1661,2024-06-23,2024-11-07,137,18330,city,heavy,118.37675587358325,72.07993653461736,1817,19,22.571713240819545,Petrol,normal,5.4279706305751745,59,107.03959904814704,Orange
Hatchback,2067,2024-02-01,2024-07-28,178,17303,highway,medium,99.45838740335705,70.91410090894883,2515,37,44.98288139604526,Diesel,aggressive,6.315669999555213,67,100.58872452935186,Orange
Hatchback,1811,2024-03-03,2024-11-04,246,5443,offroad,heavy,105.17481750995464,50.91537783432905,2107,38,37.9642316491087,Diesel,normal,5.948278746100222,96,92.3393023008564,Dark-Orange
Sedan,1252,2024-06-18,2024-11-16,151,8952,mixed,medium,76.23616516892484,79.56482715631097,3671,17,25.295011489067196,Diesel,aggressive,4.923531090639513,88,97.34097564571647,Orange
LCV,3856,2024-02-27,2024-11-12,259,17362,highway,heavy,102.39943949343314,80.76306459742837,2072,16,43.40770140581854,CNG,calm,5.947751368179757,31,85.01215215680762,Dark-Orange
Hatchback,2061,2024-01-31,2024-06-12,133,16127,mixed,light,105.32376793923889,70.85022338198064,2466,9,29.166590472182495,Diesel,calm,2.0699909273730634,35,105.36242141443805,Yellow
LCV,3085,2024-04-17,2024-05-14,27,4737,highway,light,95.01575051605819,93.46346541542893,2737,14,24.491503729461265,Petrol,normal,4.9361765086051985,30,92.06532960118376,Green
Bus,4448,2024-05-23,2024-06-21,29,315,offroad,light,106.6527016714017,83.44984169738495,2680,13,33.43439216175185,Petrol,aggressive,4.484181473864268,71,90.01589070101436,Green
LCV,2785,2023-04-04,2024-01-02,273,13073,offroad,light,88.43766626468526,73.86808500701358,3009,19,35.805742415111915,Diesel,aggressive,2.893923757348265,36,83.62815260373782,Red
Hatchback,1542,2024-02-04,2024-02-27,23,1533,offroad,medium,99.25129866362191,92.15818306859292,2774,26,44.884167440544914,CNG,aggressive,3.6959827652266606,44,89.83986517313873,Light-Green
LCV,2039,2023-04-02,2024-04-08,372,73331,highway,heavy,106.00489512894887,85.44890085321248,3268,21,38.13748990030589,Petrol,aggressive,4.427241275215359,96,116.43350733637621,Red
Bus,3161,2023-11-25,2024-01-23,59,5262,mixed,light,91.6038718414708,40.718896868710544,1819,24,27.626143692805897,CNG,normal,1.555389159498038,86,84.44920023380162,Light-Green
Truck,4123,2024-06-04,2024-07-27,53,5681,city,medium,92.4208672117638,72.63012665497106,2296,21,39.94496461521374,Petrol,calm,6.35215847275557,65,102.57379826862518,Light-Green
SUV,2322,2023-08-21,2024-08-07,352,65927,offroad,light,107.57596007898009,88.46625156842688,2185,36,19.474334780002984,Petrol,calm,1.4954547046675846,85,77.62668747696821,Red
Bus,3829,2024-01-24,2024-05-21,118,11420,offroad,medium,80.24033011647052,32.76111639780855,1797,28,39.04788308071342,Diesel,calm,2.7198890882952034,34,85.90698650998269,Dark-Orange
SUV,1219,2023-04-26,2024-03-22,331,14033,offroad,medium,106.6761569632858,87.04750026755474,2174,12,27.023325428422588,CNG,normal,6.292704615823647,54,104.24979208782347,Red
Bus,6917,2024-04-27,2024-07-21,85,2675,city,light,106.89293664452627,63.787239537824206,2965,33,20.437816816119064,Petrol,normal,3.0886292851373818,65,96.39754467463916,Light-Green
Bus,4070,2024-06-20,2024-08-16,57,10182,mixed,light,97.92407491056865,30.865214909015382,2874,19,44.33686672652395,Petrol,normal,4.684143970178734,63,100.05090520020137,Light-Green
Truck,3780,2023-07-16,2024-07-22,372,21289,offroad,heavy,107.44445418855474,99.1454137333034,2611,5,34.301961496704386,CNG,aggressive,1.8631005531595768,80,113.50964664674,Red
SUV,2206,2023-12-22,2024-06-08,169,32841,city,heavy,106.54887595343104,46.4499999993901,3440,33,39.03783863180166,Petrol,aggressive,3.4645422211595562,83,91.83445271751926,Orange
LCV,3526,2024-09-10,2024-11-01,52,4505,city,heavy,116.82463939654362,97.42198737960034,2152,24,41.70332696475187,CNG,calm,4.092829146516933,78,111.8958543254659,Yellow
SUV,1656,2023-10-30,2024-08-11,286,44561,mixed,heavy,106.19720609346783,83.1523965755382,2254,5,25.24071343730516,CNG,normal,5.564361370989206,57,97.9080739638987,Dark-Orange
SUV,1293,2024-01-05,2024-03-16,71,11796,mixed,light,81.85725135031356,38.45220651563359,3304,18,28.711380248789666,Diesel,aggressive,5.297812220068151,63,78.77180115506222,Yellow
LCV,2095,2023-12-19,2024-11-27,344,41924,mixed,medium,108.46666125690129,39.424521010144296,3521,5,30.910930425572527,CNG,aggressive,1.2671438309754786,75,104.35856387376208,Red
LCV,3893,2024-06-27,2024-09-25,90,12730,highway,heavy,108.3916141263642,65.2877083547215,1893,31,44.385022806151284,Petrol,calm,6.037506329334046,51,94.21179117526142,Yellow
Hatchback,2127,2023-08-07,2024-03-05,211,26265,offroad,heavy,120.59655609352808,44.06223576277411,2395,27,42.635752932512844,CNG,normal,1.7296945072512715,42,99.579390103787,Dark-Orange
Hatchback,1436,2023-10-17,2024-06-18,245,29579,mixed,heavy,98.48049022209321,86.58133455286873,3570,11,15.758164237634162,CNG,aggressive,1.7992969139803754,27,89.49843479096562,Dark-Orange
Sedan,1786,2024-08-27,2024-11-09,74,12541,offroad,light,92.07983035233406,73.12761836322005,2191,40,40.94524455613808,CNG,calm,5.083270047300733,91,93.72025621055747,Light-Green
Bus,5356,2024-11-28,2024-12-22,24,4464,mixed,medium,108.80416247490317,33.76615346154247,2314,17,33.61685086835547,CNG,normal,5.2950869108173695,76,104.04942186843006,Green
Bus,6012,2023-10-06,2024-10-18,378,47115,highway,medium,110.16555626513679,97.37326742832109,2252,37,18.580614338188965,Diesel,calm,1.2234882813453147,55,94.48095172083666,Red
Sedan,1529,2024-06-20,2024-10-28,130,1439,mixed,heavy,88.60591872387224,33.559880883665876,2454,24,29.716528234610298,Petrol,calm,4.149723448052115,65,84.62764345571169,Yellow
Truck,4801,2024-02-12,2024-03-17,34,5419,highway,medium,92.61362683348413,91.83777172069821,3858,26,24.93199609833907,CNG,aggressive,2.614658964436121,99,93.56746134623886,Yellow
Truck,3072,2023-08-29,2024-02-22,177,16757,highway,light,96.31010712316268,37.93618192532148,2325,39,36.719268251097716,CNG,normal,1.1358815134491587,86,107.52339767001861,Orange
Truck,6650,2024-03-04,2024-08-02,151,27281,highway,medium,109.86136177982958,96.93933445313793,2050,39,15.219917586505353,CNG,calm,1.3600950215704597,100,102.07537932292468,Orange
Bus,6475,2023-05-08,2024-02-07,275,46052,mixed,heavy,104.24905333648371,80.18077986851392,2577,10,17.197440874785496,Petrol,aggressive,1.9789568995548883,52,100.2825701287513,Red
Sedan,1729,2023-11-26,2024-07-13,230,29840,mixed,medium,98.56545563146994,67.43840590427016,1929,7,36.02646094149006,Petrol,normal,1.3992419463943742,84,86.58366294207474,Orange
Hatchback,2442,2023-01-15,2024-02-10,391,72753,mixed,medium,91.5895687078783,67.34274346672447,1639,30,38.90311311129136,CNG,calm,5.672070909302566,57,110.04545465240002,Red
Bus,6056,2023-04-09,2024-01-18,284,10468,city,light,88.79285953045131,68.32678151345668,2674,24,21.301586720711718,CNG,aggressive,5.077867656718976,64,82.41079300226947,Dark-Orange
Bus,7198,2023-12-03,2024-03-06,94,4883,offroad,light,104.15715334199825,33.8071814149405,2269,40,28.837956110687816,Petrol,calm,4.023155353235417,57,98.50898371903372,Orange
Hatchback,1401,2023-07-02,2024-04-24,297,30462,offroad,medium,98.94200489714757,73.3661044008033,2896,25,29.57583690821662,Petrol,aggressive,2.8059034302076946,59,99.27103452716729,Dark-Orange
Sedan,2358,2024-05-04,2024-10-12,161,30935,highway,light,109.6200951945153,74.8586981037906,1783,28,19.029174971486665,Diesel,calm,5.031350376632781,81,91.19969316264635,Yellow
Hatchback,1825,2024-06-24,2024-08-18,55,2386,city,medium,81.8751175270469,81.34812319311132,3783,9,36.822761016055935,Petrol,aggressive,5.906578515488405,84,105.23335130446182,Yellow
Truck,6318,2024-09-19,2024-10-07,18,2066,mixed,heavy,102.6518175418465,71.27205283437578,2395,13,28.941034265113583,Petrol,normal,3.80726596339082,70,87.841211365183,Green
Sedan,2457,2023-10-16,2024-11-06,387,41674,mixed,light,108.20491410645424,76.15893148670837,2799,35,43.175257748096186,Petrol,aggressive,1.2223090432845436,82,85.7548179171569,Red
Sedan,1287,2024-02-16,2024-11-07,265,48354,offroad,medium,106.25336633198864,75.39673240993156,2011,38,34.0070094532476,Diesel,normal,2.5042242340132406,53,95.25210022220203,Dark-Orange
Truck,4424,2024-01-10,2024-07-21,193,15325,city,heavy,116.27258633760513,58.40895417856321,2506,36,38.77972360300498,Diesel,normal,5.879445689344111,20,93.95397752724726,Red
Sedan,1671,2023-03-25,2024-02-17,329,20843,highway,light,104.2402604318328,76.27767500373902,2649,26,36.60766976624847,Petrol,normal,3.648341571642174,81,97.67364970585034,Dark-Orange
Bus,6366,2023-12-17,2024-01-08,22,754,highway,light,82.09437327568656,33.91384029123109,3028,16,30.49922077914439,CNG,aggressive,3.2300097405647215,92,97.31679473557845,Light-Green
Bus,5322,2023-06-23,2024-02-07,229,28679,mixed,medium,104.06272511464982,72.058710008784,2313,16,33.69635216734903,Petrol,calm,3.809426996520637,41,100.34653793272146,Orange
Hatchback,2128,2024-09-14,2024-10-19,35,1878,mixed,light,82.08219921808613,90.17141844074239,2016,31,39.79542556767788,Petrol,calm,4.330310598236636,42,97.80290318693538,Light-Green
SUV,2288,2024-07-27,2024-09-25,60,1662,highway,heavy,125.63493493140697,66.54309607630879,1879,7,35.929284214187376,CNG,calm,3.3592594546241634,81,106.44681044227396,Yellow
Truck,7719,2023-12-08,2024-02-14,68,3968,highway,light,109.77328800863502,43.23147096025095,3952,5,32.33961437401339,Diesel,aggressive,1.6480573218963306,20,88.12604585967298,Yellow
Sedan,1846,2024-05-19,2024-07-12,54,2128,offroad,medium,100.88226508761308,99.42590719195007,2613,18,27.39684474887809,CNG,normal,5.310836293299456,81,81.25518592415342,Light-Green
